Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;0;0;2020/04/05
Anzola d'Ossola;103002;-1;0;0;2020/04/05
Arizzano;103003;-1;6;2.9800000190734863;2020/04/05
Arola;103004;-1;0;0;2020/04/05
Aurano;103005;-1;1;9.710000038146973;2020/04/05
Baceno;103006;-1;0;0;2020/04/05
Bannio Anzino;103007;-1;0;0;2020/04/05
Baveno;103008;-1;7;1.4199999570846558;2020/04/05
Bee;103009;-1;1;1.3200000524520874;2020/04/05
Belgirate;103010;-1;16;31.809999465942383;2020/04/05
Beura-Cardezza;103011;-1;6;4.090000152587891;2020/04/05
Bognanco;103012;-1;0;0;2020/04/05
Brovello-Carpugnino;103013;-1;0;0;2020/04/05
Calasca-Castiglione;103014;-1;1;1.6399999856948853;2020/04/05
Cambiasca;103015;-1;6;3.700000047683716;2020/04/05
Cannero Riviera;103016;-1;0;0;2020/04/05
Cannobio;103017;-1;11;2.1500000953674316;2020/04/05
Caprezzo;103018;-1;0;0;2020/04/05
Casale Corte Cerro;103019;-1;8;2.309999942779541;2020/04/05
Ceppo Morelli;103021;-1;0;0;2020/04/05
Cesara;103022;-1;0;0;2020/04/05
Cossogno;103023;-1;7;10.3100004196167;2020/04/05
Craveggia;103024;-1;3;3.940000057220459;2020/04/05
Crevoladossola;103025;-1;4;0.8700000047683716;2020/04/05
Crodo;103026;-1;0;0;2020/04/05
Domodossola;103028;-1;28;1.5399999618530273;2020/04/05
Druogno;103029;-1;1;0.9399999976158142;2020/04/05
Formazza;103031;-1;0;0;2020/04/05
Germagno;103032;-1;0;0;2020/04/05
Ghiffa;103033;-1;26;11.050000190734863;2020/04/05
Gignese;103034;-1;2;1.909999966621399;2020/04/05
Gravellona Toce;103035;-1;27;3.4600000381469727;2020/04/05
Gurro;103036;-1;0;0;2020/04/05
Intragna;103037;-1;0;0;2020/04/05
Loreglia;103038;-1;0;0;2020/04/05
Macugnaga;103039;-1;1;1.850000023841858;2020/04/05
Madonna del Sasso;103040;-1;2;4.940000057220459;2020/04/05
Malesco;103041;-1;0;0;2020/04/05
Masera;103042;-1;1;0.6800000071525574;2020/04/05
Massiola;103043;-1;0;0;2020/04/05
Mergozzo;103044;-1;2;0.9200000166893005;2020/04/05
Miazzina;103045;-1;4;10.470000267028809;2020/04/05
Montecrestese;103046;-1;4;3.140000104904175;2020/04/05
Montescheno;103047;-1;1;2.549999952316284;2020/04/05
Nonio;103048;-1;4;4.650000095367432;2020/04/05
Oggebbio;103049;-1;2;2.2899999618530273;2020/04/05
Omegna;103050;-1;101;6.650000095367432;2020/04/05
Ornavasso;103051;-1;7;2.0399999618530273;2020/04/05
Pallanzeno;103052;-1;1;0.8700000047683716;2020/04/05
Piedimulera;103053;-1;2;1.309999942779541;2020/04/05
Pieve Vergonte;103054;-1;1;0.4000000059604645;2020/04/05
Premeno;103055;-1;8;10.960000038146973;2020/04/05
Premia;103056;-1;2;3.619999885559082;2020/04/05
Premosello-Chiovenda;103057;-1;46;23.700000762939453;2020/04/05
Quarna Sopra;103058;-1;0;0;2020/04/05
Quarna Sotto;103059;-1;2;5.190000057220459;2020/04/05
Re;103060;-1;1;1.3600000143051147;2020/04/05
San Bernardino Verbano;103061;-1;1;0.7599999904632568;2020/04/05
Santa Maria Maggiore;103062;-1;1;0.7699999809265137;2020/04/05
Stresa;103064;-1;10;2.049999952316284;2020/04/05
Toceno;103065;-1;2;2.740000009536743;2020/04/05
Trarego Viggiona;103066;-1;0;0;2020/04/05
Trasquera;103067;-1;0;0;2020/04/05
Trontano;103068;-1;0;0;2020/04/05
Valstrona;103069;-1;1;0.8199999928474426;2020/04/05
Vanzone con San Carlo;103070;-1;2;5.239999771118164;2020/04/05
Varzo;103071;-1;2;0.9900000095367432;2020/04/05
Verbania;103072;-1;183;6;2020/04/05
Vignone;103074;-1;5;4.179999828338623;2020/04/05
Villadossola;103075;-1;13;1.9900000095367432;2020/04/05
Villette;103076;-1;0;0;2020/04/05
Vogogna;103077;-1;32;18.219999313354492;2020/04/05
Borgomezzavalle;103078;-1;0;0;2020/04/05
Valle Cannobina;103079;-1;2;4.119999885559082;2020/04/05
Agliè;001001;-1;4;1.5199999809265137;2020/04/05
Airasca;001002;-1;7;1.899999976158142;2020/04/05
Ala di Stura;001003;-1;1;2.2100000381469727;2020/04/05
Albiano d'Ivrea;001004;-1;1;0.6100000143051147;2020/04/05
Almese;001006;-1;13;2.0399999618530273;2020/04/05
Alpette;001007;-1;0;0;2020/04/05
Alpignano;001008;-1;195;11.90999984741211;2020/04/05
Andezeno;001009;-1;3;1.4900000095367432;2020/04/05
Andrate;001010;-1;1;2;2020/04/05
Angrogna;001011;-1;1;1.159999966621399;2020/04/05
Arignano;001012;-1;4;3.7200000286102295;2020/04/05
Avigliana;001013;-1;42;3.3399999141693115;2020/04/05
Azeglio;001014;-1;2;1.590000033378601;2020/04/05
Bairo;001015;-1;19;23.75;2020/04/05
Balangero;001016;-1;7;2.2100000381469727;2020/04/05
Baldissero Canavese;001017;-1;0;0;2020/04/05
Baldissero Torinese;001018;-1;9;2.450000047683716;2020/04/05
Balme;001019;-1;0;0;2020/04/05
Banchette;001020;-1;4;1.2300000190734863;2020/04/05
Barbania;001021;-1;5;3.119999885559082;2020/04/05
Bardonecchia;001022;-1;24;7.619999885559082;2020/04/05
Barone Canavese;001023;-1;1;1.7000000476837158;2020/04/05
Beinasco;001024;-1;119;6.630000114440918;2020/04/05
Bibiana;001025;-1;3;0.8700000047683716;2020/04/05
Bobbio Pellice;001026;-1;0;0;2020/04/05
Bollengo;001027;-1;5;2.309999942779541;2020/04/05
Borgaro Torinese;001028;-1;70;5.880000114440918;2020/04/05
Borgiallo;001029;-1;0;0;2020/04/05
Borgofranco d'Ivrea;001030;-1;3;0.8199999928474426;2020/04/05
Borgomasino;001031;-1;4;5.079999923706055;2020/04/05
Borgone Susa;001032;-1;3;1.3600000143051147;2020/04/05
Bosconero;001033;-1;86;27.450000762939453;2020/04/05
Brandizzo;001034;-1;98;11.220000267028809;2020/04/05
Bricherasio;001035;-1;13;2.819999933242798;2020/04/05
Brosso;001036;-1;0;0;2020/04/05
Brozolo;001037;-1;3;6.880000114440918;2020/04/05
Bruino;001038;-1;29;3.3299999237060547;2020/04/05
Brusasco;001039;-1;47;30.760000228881836;2020/04/05
Bruzolo;001040;-1;2;1.309999942779541;2020/04/05
Buriasco;001041;-1;3;2.2200000286102295;2020/04/05
Burolo;001042;-1;1;0.8700000047683716;2020/04/05
Busano;001043;-1;1;0.6100000143051147;2020/04/05
Bussoleno;001044;-1;3;0.5;2020/04/05
Buttigliera Alta;001045;-1;13;2.0299999713897705;2020/04/05
Cafasse;001046;-1;9;2.630000114440918;2020/04/05
Caluso;001047;-1;5;0.6600000262260437;2020/04/05
Cambiano;001048;-1;84;14.050000190734863;2020/04/05
Campiglione Fenile;001049;-1;3;2.240000009536743;2020/04/05
Candia Canavese;001050;-1;0;0;2020/04/05
Candiolo;001051;-1;20;3.549999952316284;2020/04/05
Canischio;001052;-1;0;0;2020/04/05
Cantalupa;001053;-1;7;2.6700000762939453;2020/04/05
Cantoira;001054;-1;1;1.7400000095367432;2020/04/05
Caprie;001055;-1;6;2.880000114440918;2020/04/05
Caravino;001056;-1;5;5.539999961853027;2020/04/05
Carema;001057;-1;0;0;2020/04/05
Carignano;001058;-1;83;8.949999809265137;2020/04/05
Carmagnola;001059;-1;259;8.9399995803833;2020/04/05
Casalborgone;001060;-1;3;1.590000033378601;2020/04/05
Cascinette d'Ivrea;001061;-1;0;0;2020/04/05
Caselette;001062;-1;9;2.9700000286102295;2020/04/05
Caselle Torinese;001063;-1;27;1.9299999475479126;2020/04/05
Castagneto Po;001064;-1;3;1.6799999475479126;2020/04/05
Castagnole Piemonte;001065;-1;2;0.8899999856948853;2020/04/05
Castellamonte;001066;-1;39;3.9200000762939453;2020/04/05
Castelnuovo Nigra;001067;-1;2;4.650000095367432;2020/04/05
Castiglione Torinese;001068;-1;16;2.4600000381469727;2020/04/05
Cavagnolo;001069;-1;13;6.309999942779541;2020/04/05
Cavour;001070;-1;75;13.65999984741211;2020/04/05
Cercenasco;001071;-1;13;7.190000057220459;2020/04/05
Ceres;001072;-1;3;2.869999885559082;2020/04/05
Ceresole Reale;001073;-1;0;0;2020/04/05
Cesana Torinese;001074;-1;1;1.059999942779541;2020/04/05
Chialamberto;001075;-1;27;73.37000274658203;2020/04/05
Chianocco;001076;-1;5;3.0999999046325684;2020/04/05
Chiaverano;001077;-1;4;1.940000057220459;2020/04/05
Chieri;001078;-1;152;4.110000133514404;2020/04/05
Chiesanuova;001079;-1;0;0;2020/04/05
Chiomonte;001080;-1;1;1.1299999952316284;2020/04/05
Chiusa di San Michele;001081;-1;3;1.850000023841858;2020/04/05
Chivasso;001082;-1;149;5.539999961853027;2020/04/05
Ciconio;001083;-1;0;0;2020/04/05
Cintano;001084;-1;1;3.9700000286102295;2020/04/05
Cinzano;001085;-1;1;3.0299999713897705;2020/04/05
Ciriè;001086;-1;52;2.799999952316284;2020/04/05
Claviere;001087;-1;0;0;2020/04/05
Coassolo Torinese;001088;-1;0;0;2020/04/05
Coazze;001089;-1;3;0.9300000071525574;2020/04/05
Collegno;001090;-1;166;3.3399999141693115;2020/04/05
Colleretto Castelnuovo;001091;-1;0;0;2020/04/05
Colleretto Giacosa;001092;-1;0;0;2020/04/05
Condove;001093;-1;30;6.53000020980835;2020/04/05
Corio;001094;-1;107;33.34000015258789;2020/04/05
Cossano Canavese;001095;-1;2;4.119999885559082;2020/04/05
Cuceglio;001096;-1;2;2.0199999809265137;2020/04/05
Cumiana;001097;-1;15;1.899999976158142;2020/04/05
Cuorgnè;001098;-1;15;1.5499999523162842;2020/04/05
Druento;001099;-1;29;3.2699999809265137;2020/04/05
Exilles;001100;-1;0;0;2020/04/05
Favria;001101;-1;9;1.7200000286102295;2020/04/05
Feletto;001102;-1;7;3.0899999141693115;2020/04/05
Fenestrelle;001103;-1;3;5.880000114440918;2020/04/05
Fiano;001104;-1;7;2.619999885559082;2020/04/05
Fiorano Canavese;001105;-1;0;0;2020/04/05
Foglizzo;001106;-1;4;1.7200000286102295;2020/04/05
Forno Canavese;001107;-1;4;1.2000000476837158;2020/04/05
Frassinetto;001108;-1;0;0;2020/04/05
Front;001109;-1;6;3.6600000858306885;2020/04/05
Frossasco;001110;-1;6;2.0899999141693115;2020/04/05
Garzigliana;001111;-1;0;0;2020/04/05
Gassino Torinese;001112;-1;10;1.0499999523162842;2020/04/05
Germagnano;001113;-1;1;0.8600000143051147;2020/04/05
Giaglione;001114;-1;1;1.6399999856948853;2020/04/05
Giaveno;001115;-1;46;2.809999942779541;2020/04/05
Givoletto;001116;-1;6;1.5199999809265137;2020/04/05
Gravere;001117;-1;0;0;2020/04/05
Groscavallo;001118;-1;1;5.03000020980835;2020/04/05
Grosso;001119;-1;2;1.9500000476837158;2020/04/05
Grugliasco;001120;-1;190;5.050000190734863;2020/04/05
Ingria;001121;-1;0;0;2020/04/05
Inverso Pinasca;001122;-1;4;5.699999809265137;2020/04/05
Isolabella;001123;-1;1;2.609999895095825;2020/04/05
Issiglio;001124;-1;1;2.5799999237060547;2020/04/05
Ivrea;001125;-1;48;2.049999952316284;2020/04/05
La Cassa;001126;-1;3;1.659999966621399;2020/04/05
La Loggia;001127;-1;28;3.1700000762939453;2020/04/05
Lanzo Torinese;001128;-1;77;15.350000381469727;2020/04/05
Lauriano;001129;-1;18;12.529999732971191;2020/04/05
Leini;001130;-1;31;1.8799999952316284;2020/04/05
Lemie;001131;-1;0;0;2020/04/05
Lessolo;001132;-1;2;1.100000023841858;2020/04/05
Levone;001133;-1;0;0;2020/04/05
Locana;001134;-1;4;2.7799999713897705;2020/04/05
Lombardore;001135;-1;4;2.309999942779541;2020/04/05
Lombriasco;001136;-1;3;2.869999885559082;2020/04/05
Loranzè;001137;-1;2;1.7200000286102295;2020/04/05
Luserna San Giovanni;001139;-1;28;3.859999895095825;2020/04/05
Lusernetta;001140;-1;0;0;2020/04/05
Lusigliè;001141;-1;1;1.7599999904632568;2020/04/05
Macello;001142;-1;3;2.569999933242798;2020/04/05
Maglione;001143;-1;0;0;2020/04/05
Marentino;001144;-1;4;3.059999942779541;2020/04/05
Massello;001145;-1;0;0;2020/04/05
Mathi;001146;-1;8;2.0799999237060547;2020/04/05
Mattie;001147;-1;0;0;2020/04/05
Mazzè;001148;-1;16;3.859999895095825;2020/04/05
Meana di Susa;001149;-1;2;2.5399999618530273;2020/04/05
Mercenasco;001150;-1;0;0;2020/04/05
Mezzenile;001152;-1;0;0;2020/04/05
Mombello di Torino;001153;-1;0;0;2020/04/05
Mompantero;001154;-1;1;1.5399999618530273;2020/04/05
Monastero di Lanzo;001155;-1;3;8.670000076293945;2020/04/05
Moncalieri;001156;-1;282;4.900000095367432;2020/04/05
Moncenisio;001157;-1;0;0;2020/04/05
Montaldo Torinese;001158;-1;1;1.3899999856948853;2020/04/05
Montalenghe;001159;-1;2;2.009999990463257;2020/04/05
Montalto Dora;001160;-1;2;0.5899999737739563;2020/04/05
Montanaro;001161;-1;30;5.789999961853027;2020/04/05
Monteu da Po;001162;-1;2;2.3399999141693115;2020/04/05
Moriondo Torinese;001163;-1;1;1.190000057220459;2020/04/05
Nichelino;001164;-1;192;4.039999961853027;2020/04/05
Noasca;001165;-1;0;0;2020/04/05
Nole;001166;-1;86;12.619999885559082;2020/04/05
Nomaglio;001167;-1;0;0;2020/04/05
None;001168;-1;24;2.990000009536743;2020/04/05
Novalesa;001169;-1;0;0;2020/04/05
Oglianico;001170;-1;2;1.340000033378601;2020/04/05
Orbassano;001171;-1;84;3.5999999046325684;2020/04/05
Orio Canavese;001172;-1;0;0;2020/04/05
Osasco;001173;-1;0;0;2020/04/05
Osasio;001174;-1;1;1.090000033378601;2020/04/05
Oulx;001175;-1;2;0.5899999737739563;2020/04/05
Ozegna;001176;-1;4;3.259999990463257;2020/04/05
Palazzo Canavese;001177;-1;2;2.390000104904175;2020/04/05
Pancalieri;001178;-1;5;2.390000104904175;2020/04/05
Parella;001179;-1;0;0;2020/04/05
Pavarolo;001180;-1;2;1.7599999904632568;2020/04/05
Pavone Canavese;001181;-1;3;0.7799999713897705;2020/04/05
Pecetto Torinese;001183;-1;16;3.9600000381469727;2020/04/05
Perosa Argentina;001184;-1;20;6.309999942779541;2020/04/05
Perosa Canavese;001185;-1;1;1.9199999570846558;2020/04/05
Perrero;001186;-1;2;3.0999999046325684;2020/04/05
Pertusio;001187;-1;0;0;2020/04/05
Pessinetto;001188;-1;4;6.480000019073486;2020/04/05
Pianezza;001189;-1;60;3.9000000953674316;2020/04/05
Pinasca;001190;-1;28;9.529999732971191;2020/04/05
Pinerolo;001191;-1;196;5.429999828338623;2020/04/05
Pino Torinese;001192;-1;29;3.450000047683716;2020/04/05
Piobesi Torinese;001193;-1;12;3.1500000953674316;2020/04/05
Piossasco;001194;-1;52;2.8299999237060547;2020/04/05
Piscina;001195;-1;11;3.259999990463257;2020/04/05
Piverone;001196;-1;13;9.520000457763672;2020/04/05
Poirino;001197;-1;66;6.340000152587891;2020/04/05
Pomaretto;001198;-1;3;2.9700000286102295;2020/04/05
Pont-Canavese;001199;-1;3;0.9100000262260437;2020/04/05
Porte;001200;-1;3;2.9000000953674316;2020/04/05
Pragelato;001201;-1;4;5.159999847412109;2020/04/05
Prali;001202;-1;0;0;2020/04/05
Pralormo;001203;-1;44;23.100000381469727;2020/04/05
Pramollo;001204;-1;1;4.460000038146973;2020/04/05
Prarostino;001205;-1;1;0.7799999713897705;2020/04/05
Prascorsano;001206;-1;1;1.3300000429153442;2020/04/05
Pratiglione;001207;-1;0;0;2020/04/05
Quagliuzzo;001208;-1;0;0;2020/04/05
Quassolo;001209;-1;0;0;2020/04/05
Quincinetto;001210;-1;4;3.880000114440918;2020/04/05
Reano;001211;-1;3;1.690000057220459;2020/04/05
Ribordone;001212;-1;0;0;2020/04/05
Rivalba;001213;-1;5;4.340000152587891;2020/04/05
Rivalta di Torino;001214;-1;47;2.3399999141693115;2020/04/05
Riva presso Chieri;001215;-1;9;1.899999976158142;2020/04/05
Rivara;001216;-1;4;1.5499999523162842;2020/04/05
Rivarolo Canavese;001217;-1;38;3.049999952316284;2020/04/05
Rivarossa;001218;-1;5;3.140000104904175;2020/04/05
Rivoli;001219;-1;261;5.380000114440918;2020/04/05
Robassomero;001220;-1;9;2.940000057220459;2020/04/05
Rocca Canavese;001221;-1;2;1.1699999570846558;2020/04/05
Roletto;001222;-1;7;3.440000057220459;2020/04/05
Romano Canavese;001223;-1;5;1.8899999856948853;2020/04/05
Ronco Canavese;001224;-1;0;0;2020/04/05
Rondissone;001225;-1;1;0.5299999713897705;2020/04/05
Rorà;001226;-1;0;0;2020/04/05
Roure;001227;-1;0;0;2020/04/05
Rosta;001228;-1;6;1.2100000381469727;2020/04/05
Rubiana;001229;-1;6;2.5299999713897705;2020/04/05
Rueglio;001230;-1;1;1.2899999618530273;2020/04/05
Salassa;001231;-1;0;0;2020/04/05
Salbertrand;001232;-1;0;0;2020/04/05
Salerano Canavese;001233;-1;2;4.230000019073486;2020/04/05
Salza di Pinerolo;001234;-1;0;0;2020/04/05
Samone;001235;-1;3;1.899999976158142;2020/04/05
San Benigno Canavese;001236;-1;3;0.5;2020/04/05
San Carlo Canavese;001237;-1;74;18.389999389648438;2020/04/05
San Colombano Belmonte;001238;-1;3;8.470000267028809;2020/04/05
San Didero;001239;-1;2;3.700000047683716;2020/04/05
San Francesco al Campo;001240;-1;9;1.8300000429153442;2020/04/05
Sangano;001241;-1;31;8.260000228881836;2020/04/05
San Germano Chisone;001242;-1;1;0.5699999928474426;2020/04/05
San Gillio;001243;-1;63;19.729999542236328;2020/04/05
San Giorgio Canavese;001244;-1;2;0.7799999713897705;2020/04/05
San Giorio di Susa;001245;-1;1;1.0299999713897705;2020/04/05
San Giusto Canavese;001246;-1;1;0.30000001192092896;2020/04/05
San Martino Canavese;001247;-1;0;0;2020/04/05
San Maurizio Canavese;001248;-1;77;7.46999979019165;2020/04/05
San Mauro Torinese;001249;-1;114;6.03000020980835;2020/04/05
San Pietro Val Lemina;001250;-1;6;4.239999771118164;2020/04/05
San Ponso;001251;-1;0;0;2020/04/05
San Raffaele Cimena;001252;-1;10;3.2100000381469727;2020/04/05
San Sebastiano da Po;001253;-1;1;0.5199999809265137;2020/04/05
San Secondo di Pinerolo;001254;-1;9;2.490000009536743;2020/04/05
Sant'Ambrogio di Torino;001255;-1;18;3.819999933242798;2020/04/05
Sant'Antonino di Susa;001256;-1;14;3.299999952316284;2020/04/05
Santena;001257;-1;46;4.28000020980835;2020/04/05
Sauze di Cesana;001258;-1;0;0;2020/04/05
Sauze d'Oulx;001259;-1;5;4.559999942779541;2020/04/05
Scalenghe;001260;-1;4;1.2200000286102295;2020/04/05
Scarmagno;001261;-1;10;12.050000190734863;2020/04/05
Sciolze;001262;-1;1;0.6899999976158142;2020/04/05
Sestriere;001263;-1;1;1.0700000524520874;2020/04/05
Settimo Rottaro;001264;-1;0;0;2020/04/05
Settimo Torinese;001265;-1;218;4.639999866485596;2020/04/05
Settimo Vittone;001266;-1;1;0.6499999761581421;2020/04/05
Sparone;001267;-1;4;4.119999885559082;2020/04/05
Strambinello;001268;-1;0;0;2020/04/05
Strambino;001269;-1;3;0.47999998927116394;2020/04/05
Susa;001270;-1;31;4.960000038146973;2020/04/05
Tavagnasco;001271;-1;0;0;2020/04/05
Torino;001272;-1;3456;3.950000047683716;2020/04/05
Torrazza Piemonte;001273;-1;10;3.380000114440918;2020/04/05
Torre Canavese;001274;-1;2;3.3299999237060547;2020/04/05
Torre Pellice;001275;-1;12;2.619999885559082;2020/04/05
Trana;001276;-1;13;3.4000000953674316;2020/04/05
Traversella;001278;-1;1;3.0899999141693115;2020/04/05
Traves;001279;-1;4;7.599999904632568;2020/04/05
Trofarello;001280;-1;92;8.470000267028809;2020/04/05
Usseaux;001281;-1;0;0;2020/04/05
Usseglio;001282;-1;0;0;2020/04/05
Vaie;001283;-1;4;2.8299999237060547;2020/04/05
Val della Torre;001284;-1;15;3.8299999237060547;2020/04/05
Valgioie;001285;-1;1;1.0399999618530273;2020/04/05
Vallo Torinese;001286;-1;1;1.2899999618530273;2020/04/05
Valperga;001287;-1;54;17.670000076293945;2020/04/05
Valprato Soana;001288;-1;0;0;2020/04/05
Varisella;001289;-1;2;2.4100000858306885;2020/04/05
Vauda Canavese;001290;-1;0;0;2020/04/05
Venaus;001291;-1;0;0;2020/04/05
Venaria Reale;001292;-1;134;3.990000009536743;2020/04/05
Verolengo;001293;-1;11;2.2699999809265137;2020/04/05
Verrua Savoia;001294;-1;2;1.4299999475479126;2020/04/05
Vestignè;001295;-1;2;2.509999990463257;2020/04/05
Vialfrè;001296;-1;0;0;2020/04/05
Vidracco;001298;-1;0;0;2020/04/05
Vigone;001299;-1;5;0.9700000286102295;2020/04/05
Villafranca Piemonte;001300;-1;8;1.7300000190734863;2020/04/05
Villanova Canavese;001301;-1;1;0.8299999833106995;2020/04/05
Villarbasse;001302;-1;6;1.7400000095367432;2020/04/05
Villar Dora;001303;-1;5;1.7300000190734863;2020/04/05
Villareggia;001304;-1;5;4.739999771118164;2020/04/05
Villar Focchiardo;001305;-1;5;2.5399999618530273;2020/04/05
Villar Pellice;001306;-1;2;1.8700000047683716;2020/04/05
Villar Perosa;001307;-1;11;2.7200000286102295;2020/04/05
Villastellone;001308;-1;51;10.949999809265137;2020/04/05
Vinovo;001309;-1;57;3.759999990463257;2020/04/05
Virle Piemonte;001310;-1;4;3.4100000858306885;2020/04/05
Vische;001311;-1;2;1.5800000429153442;2020/04/05
Vistrorio;001312;-1;1;1.8799999952316284;2020/04/05
Viù;001313;-1;1;0.9800000190734863;2020/04/05
Volpiano;001314;-1;163;10.550000190734863;2020/04/05
Volvera;001315;-1;33;3.819999933242798;2020/04/05
Mappano;001316;-1;24;3.2699999809265137;2020/04/05
Val di Chy;001317;-1;2;1.559999942779541;2020/04/05
Valchiusa;001318;-1;29;28.100000381469727;2020/04/05
Alagna Valsesia;002002;-1;2;2.819999933242798;2020/04/05
